"maxO3";"T6";"T9";"T12";"T15";"T18";"Ne6";"Ne9";"Ne12";"Ne15";"Ne18";"Vx6";"Vy6";"Vx9";"Vy9";"Vx12";"Vy12";"Vx15";"Vy15";"Vx18";"Vy18";"maxO3v"
"19970920";118.6;16.9;21.3;25.4;26.2;22.5;2;1;1;1;1;1.28557521937308;1.53208888623796;4;0;6;0;5.63815572471545;-2.05212085995401;4;0;129
"19970921";106.6;12.6;17.2;23.1;24.9;21.6;6;5;1;3;5;1.96961550602442;-0.347296355333861;2.81907786235773;-1.02606042997701;2.59807621135332;-1.5;0.939692620785908;-0.342020143325669;2;0;118.6
"19970922";111.6;14.6;15.7;22.5;25;21.6;7;7;6;1;3;1.73205080756888;-1;1.73205080756888;-1;1.28557521937308;-1.53208888623796;1.87938524157182;-0.684040286651337;3;0;106.6
"19970923";128.2;11.4;18.4;23.6;25;21.9;2;2;1;1;1;0;0;3;0;3.75877048314363;1.36808057330267;4.69846310392954;1.71010071662834;2.59807621135332;1.5;111.6
"19970924";121.6;9;17.7;24.6;25.8;22;1;1;1;3;5;-0.866025403784439;0.5;4;0;4.92403876506104;-0.868240888334652;4;0;2.81907786235773;1.02606042997701;128.2
"19970925";118.6;9.6;17.4;23.5;27;23;1;1;0;1;1;-0.642787609686539;0.766044443118978;2.95442325903662;-0.520944533000791;2.81907786235773;1.02606042997701;2.59807621135332;-1.5;1.87938524157182;0.684040286651337;121.6
"19970926";122.4;9.5;15.9;23.4;25.4;20.9;0;0;0;2;2;0.347296355333861;1.96961550602442;0.684040286651338;1.87938524157182;1.53208888623796;1.28557521937308;2.29813332935693;1.92836282905962;1.02606042997701;2.81907786235772;118.6
"19970927";139.8;8.1;11.6;22.3;24.3;20.3;2;4;6;6;3;-0.866025403784439;0.5;-1.53208888623796;1.28557521937308;-0.684040286651339;1.87938524157182;-0.684040286651339;1.87938524157182;1.36808057330268;3.75877048314363;122.4
"19970928";132;13.9;14.1;19.3;23.5;20.5;9;7;0;1;2;0.347296355333861;1.96961550602442;-0.347296355333861;1.96961550602442;0.684040286651338;1.87938524157182;0.5;0.866025403784439;1.92836282905962;2.29813332935693;139.8
"19970929";140.8;9.6;13.2;25.9;27.4;23.4;3;6;4;1;5;-0.342020143325669;0.939692620785908;-0.684040286651339;1.87938524157182;0.939692620785908;-0.342020143325669;-0.866025403784439;0.5;1.73205080756888;1;132
"19970930";121.8;10.9;13.8;24.3;26.5;22.2;9;3;0;0;1;-0.866025403784439;0.5;-0.5;0.866025403784438;-1.83697019872103e-16;1;-5.51091059616309e-16;3;1.5;2.59807621135332;140.8
"19980404";86.4;10.2;11.3;13.8;12.1;10.1;7;6;5;6;7;-6.92820323027551;-4;-6.06217782649107;-3.5;-7.79422863405995;-4.5;-6.06217782649107;-3.5;-6.06217782649107;-3.5;90
"19980405";85.2;7;10;13.4;13.6;9.6;3;8;6;5;6;-2;-3.46410161513775;-5.36231110183285;-4.49951326780578;-8.42648887430876;-7.07066370655193;-6.57784834550136;-2.39414100327968;-4.92403876506104;-0.868240888334654;86.4
"19980406";89;6.9;9.9;13;13.5;11.7;5;6;6;6;5;-2;-3.46410161513775;-3.2139380484327;-3.83022221559489;-4.33012701892219;-2.5;-5.63815572471545;-2.05212085995401;-3.85672565811924;-4.59626665871387;85.2
"19980407";89.4;6;10.2;14.2;8.9;9.5;6;5;5;7;7;-1;-1.22464679914735e-16;-2.95442325903662;0.520944533000791;-5;-6.12323399573677e-16;-3.06417777247591;2.57115043874616;-0.866025403784439;-0.5;89
"19980408";89.4;4;9.2;12.5;12.7;9.6;3;2;4;6;7;-0.984807753012208;-0.173648177666931;-0.939692620785908;0.342020143325669;-2.59807621135332;-1.5;0.642787609686539;-0.766044443118978;-4.69846310392954;-1.71010071662834;89.4
"19980409";89.8;4.6;6.8;7.5;11.9;8.1;3;6;6;6;5;-1.71010071662834;-4.69846310392954;-3.46410161513775;-2;-1.28557521937308;-1.53208888623796;1.36808057330268;-3.75877048314363;-1.83697019872103e-16;1;89.4
"19980410";59.8;4.8;5.1;5.7;6.5;6.5;8;8;8;8;7;2.81907786235773;1.02606042997701;2.29813332935693;1.92836282905962;-0.520944533000791;2.95442325903662;-3.75877048314363;1.36808057330267;-5.19615242270663;3;89.8
"19980411";72.4;5.2;5.9;8.1;6.8;6.3;8;8;7;7;7;-1.53208888623796;1.28557521937308;-0.684040286651339;1.87938524157182;-2.39414100327969;6.57784834550136;1.71010071662834;4.69846310392954;1.21553724366851;6.89365427108546;59.8
"19980412";85;2.4;5.2;6.6;5.7;6;8;4;6;6;5;2;3.46410161513775;-3.83022221559489;3.2139380484327;0.868240888334652;4.92403876506104;1.04188906600158;5.90884651807325;-1.5;2.59807621135332;72.4
"19980415";86.4;3.9;5;8.1;8.9;6.8;7;6;5;3;6;-2;3.46410161513775;-3.93923101204883;0.694592710667722;-5.36231110183285;4.49951326780577;-6.12835554495182;5.14230087749231;-7;-8.57252759403147e-16;74.4
"19980416";80.2;4.3;6.5;8.3;11.1;9.9;8;8;8;6;7;2;-3.46410161513775;1.38918542133544;-7.87846202409766;2.73616114660535;-7.51754096628727;-3.5;-6.06217782649107;-1.92836282905962;-2.29813332935693;86.4
"19980417";75.8;4.1;6.1;7.8;8.3;8.4;8;8;8;7;6;-5.50000000000001;9.52627944162882;-2.05212085995402;5.63815572471545;-5;8.66025403784438;-4.10424171990803;11.2763114494309;-2.5;4.33012701892219;80.2
"19980418";91.2;3.9;7.5;9.6;9.1;8.7;3;7;7;7;8;-3.93923101204883;0.694592710667722;-3.46410161513775;2;-1.02606042997701;2.81907786235772;-2;3.46410161513775;-2;-2.44929359829471e-16;75.8
"19980419";90.8;5.7;8.5;10.7;13.1;12.7;8;8;8;7;8;0.684040286651338;-1.87938524157182;3.67394039744206e-16;-6;3.06161699786838e-16;-5;-3.2139380484327;-3.83022221559489;-2.5;-4.33012701892219;91.2
"19980420";94.2;7.8;11.7;13.2;13.4;12.6;7;7;7;7;7;-0.866025403784439;-0.5;-3;-3.67394039744206e-16;-3.93923101204883;0.694592710667722;-3.75877048314363;-1.36808057330268;-2.29813332935693;-1.92836282905962;90.8
"19980421";80.4;7.9;13.3;16.7;17.2;16.9;5;5;4;7;7;0.347296355333861;-1.96961550602442;3.06161699786838e-16;-5;-0.868240888334652;-4.92403876506104;3.06161699786838e-16;-5;2;-3.46410161513775;94.2
"19980422";68.2;8.7;13.7;19;19.3;16.6;6;7;5;6;8;0;0;1;-1.73205080756888;3.06161699786838e-16;-5;1.04188906600158;-5.90884651807325;-4.69846310392954;-1.71010071662834;80.4
"19980423";71;9.9;12.6;12;15;14.1;3;8;8;6;1;-0.694592710667721;-3.93923101204883;-3.5;-6.06217782649107;-3.07818128993102;-8.45723358707318;-5.19615242270663;-3;-5.90884651807325;1.04188906600158;68.2
"19980424";86.2;9.7;13.3;14.2;15.1;14;8;8;8;8;3;-1.02606042997701;-2.81907786235773;-3.83022221559489;-3.2139380484327;-4.59626665871387;-3.85672565811924;-6.06217782649107;-3.5;-3.46410161513775;-2;71
"19980425";94.8;12.4;13.3;12.9;12.4;11;8;8;8;8;7;-2.5;-4.33012701892219;-3.85672565811924;-4.59626665871387;-3;-5.19615242270663;-6;-7.34788079488412e-16;-2.29813332935693;-1.92836282905962;86.2
"19980426";86.8;9;12.1;11.9;13.5;13.1;8;7;7;6;6;-1;-1.73205080756888;-3.2139380484327;-3.83022221559489;-2;-3.46410161513775;-0.520944533000791;-2.95442325903662;-4.33012701892219;2.5;94.8
"19980427";85.6;5.3;11.1;13.6;11.7;11.4;2;6;6;7;7;-0.642787609686539;-0.766044443118978;-2.29813332935693;1.92836282905962;-1.73205080756888;1;-5.19615242270663;3;-2.57115043874616;3.06417777247591;86.8
"19980428";84.6;5.6;12.1;14.5;14.7;13.2;1;5;6;6;7;-1;-1.73205080756888;-3.06417777247591;-2.57115043874616;-1.71010071662834;-4.69846310392954;-1.71010071662834;-4.69846310392954;-3.83022221559489;-3.2139380484327;85.6
"19980502";79.4;9.2;9.8;12.7;11.6;10.5;8;8;7;8;8;-0.17364817766693;0.984807753012208;1.5;2.59807621135332;2;3.46410161513775;-1.10218211923262e-15;6;1.71010071662834;4.69846310392954;79.6
"19980503";84;7.1;10.8;11;11.8;10.6;3;6;8;7;6;0.520944533000791;2.95442325903662;4.49951326780578;5.36231110183285;3.5;6.06217782649107;4.5;7.79422863405995;4.5;7.79422863405995;79.4
"19980504";106.6;7.3;10.2;13;14.3;12.8;1;1;3;3;2;1.02606042997701;2.81907786235772;2.05212085995401;5.63815572471545;3.5;6.06217782649107;2.39414100327968;6.57784834550136;-1.10218211923262e-15;6;84
"19980505";96;8.3;13.1;15.6;17.8;16.1;7;4;2;3;7;-0.939692620785908;0.342020143325669;-3;5.19615242270663;-3.2139380484327;3.83022221559489;-3.06417777247591;2.57115043874616;-4.33012701892219;2.5;106.6
"19980506";74.2;10.9;13.1;14.3;14.2;13.8;8;8;7;7;8;-3.06417777247591;-2.57115043874616;-5.19615242270663;-3;-5.63815572471545;-2.05212085995401;-4.69846310392954;-1.71010071662834;-4.59626665871387;-3.85672565811924;96
"19980507";105;11.6;13.7;17.6;19.6;19.1;7;6;4;2;0;-0.520944533000791;-2.95442325903662;-3.2139380484327;-3.83022221559489;-2.5;-4.33012701892219;-3.85672565811924;-4.59626665871387;-1.5;-2.59807621135332;74.2
"19980508";115.4;12;17.9;23.8;24.3;23.1;6;5;5;7;4;1.73205080756888;-1;1.92836282905962;-2.29813332935693;2.57115043874616;-3.06417777247591;3.67394039744206e-16;-6;0.520944533000791;-2.95442325903662;105
"19980509";106.4;13.3;15.2;19.8;21.3;17.3;6;6;5;7;1;-2.57115043874616;-3.06417777247591;0;0;-1.53208888623796;1.28557521937308;-5.51091059616309e-16;3;2.5;4.33012701892219;115.4
"19980510";109.8;11.6;19.6;24.2;26.5;24.7;6;3;5;6;7;-0.766044443118978;0.642787609686539;1.73205080756888;-1;2.59807621135332;1.5;3.83022221559489;-3.2139380484327;0.520944533000791;-2.95442325903662;106.4
"19980511";121.8;16.4;22.6;26;28;24.5;6;3;2;1;6;-0.17364817766693;0.984807753012208;-0.939692620785908;-0.342020143325669;0.694592710667722;-3.93923101204883;0.520944533000791;-2.95442325903662;-3.83022221559489;-3.2139380484327;109.8
"19980512";115.4;15.3;21;25.1;26.2;22.3;3;3;2;6;5;-0.866025403784439;-0.5;-0.984807753012208;-0.173648177666931;-1.73205080756888;1;-0.866025403784439;0.5;1.36808057330268;3.75877048314363;121.8
"19980513";108.8;13.2;18.6;24.9;22.3;21.7;3;4;6;7;4;-1.28557521937308;1.53208888623796;1;1.73205080756888;-0.766044443118978;0.642787609686539;1.02606042997701;2.81907786235772;0.520944533000791;2.95442325903662;115.4
"19980514";120;12.7;15.4;21.3;24;22.6;9;6;0;0;2;-5.51091059616309e-16;3;-1.5;2.59807621135332;2;3.46410161513775;-0.868240888334652;4.92403876506104;-7.34788079488412e-16;4;108.8
"19980515";133.8;15.1;19.1;25.5;25.9;22.5;1;3;0;1;1;2.81907786235773;1.02606042997701;-1.02606042997701;2.81907786235772;-0.520944533000791;2.95442325903662;-2.05212085995402;5.63815572471545;-1.36808057330268;3.75877048314363;120
"19980516";144.4;11.2;18.6;24.4;25.5;24;2;0;0;1;0;-1.73205080756888;1;-1.02606042997701;2.81907786235772;2.57115043874616;3.06417777247591;0.868240888334652;4.92403876506104;0.868240888334652;4.92403876506104;133.8
"19980517";142.8;11.3;17.2;23.7;24.1;21.1;0;1;1;2;3;-5.51091059616309e-16;3;1.53208888623796;1.28557521937308;3.93923101204883;0.694592710667721;3.75877048314363;1.36808057330267;1.02606042997701;2.81907786235772;144.4
"19980518";116.2;12;21.4;24.9;25.8;24.5;0;1;2;2;2;-0.342020143325669;0.939692620785908;2.95442325903662;-0.520944533000791;5;0;3.75877048314363;-1.36808057330267;4.92403876506104;0.868240888334652;142.8
"19980519";136.6;11.9;22.3;25.3;25.1;23.2;0;0;3;3;2;-0.866025403784439;0.5;3.93923101204883;0.694592710667721;6;0;4.33012701892219;2.5;3.85672565811924;4.59626665871387;116.2
"19980520";145.8;11.6;18.9;23;23.4;22.9;0;1;5;5;5;-1.73205080756888;1;1.02606042997701;2.81907786235772;2.5;4.33012701892219;3;5.19615242270663;3;5.19615242270663;136.6
"19980521";117.6;12;19.5;23.5;22.8;20;1;1;1;2;6;-0.984807753012208;-0.173648177666931;-1.5;2.59807621135332;1.21553724366851;6.89365427108546;-1.28587913910472e-15;7;-0.868240888334652;4.92403876506104;145.8
"19980522";96.8;11.5;14.8;17.2;18.5;16.9;3;3;3;4;4;1.92836282905962;2.29813332935693;5.19615242270663;3;3.85672565811924;4.59626665871387;5.14230087749231;6.12835554495182;4.49951326780578;5.36231110183285;117.6
"19980523";107;10.1;15.4;18.2;18.9;17.2;4;2;5;5;4;1.28557521937308;1.53208888623796;2.5;4.33012701892219;3.85672565811924;4.59626665871387;2.5;4.33012701892219;2.05212085995401;5.63815572471545;96.8
"19980524";92.8;12.4;16;17;18.2;17.3;7;4;7;5;1;-1.92836282905962;2.29813332935693;0.868240888334652;4.92403876506104;-1.28587913910472e-15;7;-0.868240888334652;4.92403876506104;1.04188906600158;5.90884651807325;107
"19980525";80.8;9.5;13.3;17.5;18.1;17.1;8;8;6;7;7;-0.984807753012208;0.17364817766693;-2.59807621135332;1.5;-1.87938524157182;0.684040286651337;-1.92836282905962;2.29813332935693;-2.29813332935693;1.92836282905962;92.8
"19980526";81.4;11.4;14.4;18.4;16.8;14;5;8;7;7;7;-1.96961550602442;-0.347296355333861;-2.95442325903662;0.520944533000791;-4;-4.89858719658941e-16;-0.642787609686539;0.766044443118978;-1.36808057330268;3.75877048314363;80.8
"19980527";80;10.7;15;15.9;14.6;14.2;3;5;6;7;7;0;0;-1.96961550602442;-0.347296355333861;-1.53208888623796;1.28557521937308;2.44929359829471e-16;-4;2;3.46410161513775;81.4
"19980528";86.8;10.1;14;18;17;13.2;4;6;6;5;7;-0.984807753012208;-0.173648177666931;-0.939692620785908;0.342020143325669;-0.939692620785908;0.342020143325669;-4;-4.89858719658941e-16;-2.59807621135332;1.5;80
"19980529";92.2;8.6;14.9;14.1;18.3;14.9;3;6;7;7;7;1.22464679914735e-16;-2;0.868240888334652;-4.92403876506104;-4;-4.89858719658941e-16;-1.36808057330267;-3.75877048314363;6.12323399573677e-17;-1;86.8
"19980530";85;13.8;17.1;17;17.2;15;7;7;8;7;7;6;0;3.2139380484327;-3.83022221559489;1.02606042997701;-2.81907786235772;3.85672565811924;-4.59626665871387;-1.04188906600158;-5.90884651807325;92.2
"19980531";87.2;10.7;16.3;18;17;16.9;2;6;6;6;3;0.642787609686539;-0.766044443118978;-0.868240888334652;-4.92403876506104;-2.05212085995401;-5.63815572471545;-3.83022221559489;-3.2139380484327;-3.85672565811924;-4.59626665871387;85
"19980601";60.4;11.1;12.5;14.8;16.6;19.8;8;8;7;7;7;1.53208888623796;-1.28557521937308;3.93923101204883;0.694592710667721;4.33012701892219;-2.5;2.29813332935693;-1.92836282905962;1.02606042997701;-2.81907786235772;87.2
"19980602";88.6;14.7;16.5;18.7;19.6;17.2;7;6;5;3;6;-3.46410161513775;-2;-3.83022221559489;-3.2139380484327;-4.33012701892219;-2.5;-7.51754096628727;-2.73616114660535;-4.49951326780578;-5.36231110183285;60.4
"19980603";95.4;14.3;16.6;18.7;19.2;18.7;2;6;5;6;5;-2;-3.46410161513775;-5.36231110183285;-4.49951326780578;-6.92820323027551;-4;-6.57784834550136;-2.39414100327968;-4.33012701892219;-2.5;88.6
"19980604";101.4;11.3;17.8;21.2;22.8;21.7;5;4;6;7;7;0;0;2;0;1.87938524157182;-0.684040286651337;2.95442325903662;-0.520944533000791;3;0;95.4
"19980605";79.6;15.7;17.6;20.8;21.1;22.7;8;8;8;8;2;0.642787609686539;-0.766044443118978;2.59807621135332;-1.5;1.87938524157182;-0.684040286651337;1.96961550602442;-0.347296355333861;1.73205080756888;-1;101.4
"19980606";99;15.9;18.2;20.8;22.8;19.2;7;6;6;5;8;-1.87938524157182;-0.684040286651338;-2.59807621135332;1.5;-4.33012701892219;-2.5;-4.33012701892219;-2.5;-5.19615242270663;-3;79.6
"19980607";84.6;12.9;17.1;18.8;19.5;18.1;6;7;6;5;7;-3.46410161513775;-2;-5.19615242270663;-3;-6.57784834550136;-2.39414100327968;-5.90884651807325;-1.04188906600158;-4.69846310392954;-1.71010071662834;99
"19980608";79.8;14.2;18.2;18.8;18.3;15.7;6;6;8;8;8;-2.81907786235772;-1.02606042997701;-5.19615242270663;-3;-4.49951326780578;-5.36231110183285;-5.14230087749231;-6.12835554495182;-3;-5.19615242270663;84.6
"19980609";63;16.4;17.4;20.4;16.6;16.1;8;8;7;8;8;-4.49951326780578;-5.36231110183285;-5.36231110183285;-4.49951326780578;-6.12835554495182;-5.14230087749232;-3.85672565811924;-4.59626665871387;-3.2139380484327;-3.83022221559489;79.8
"19980610";69.2;13.4;17;18.4;17.9;16.2;1;4;5;6;6;-2.59807621135332;-1.5;-6.57784834550136;-2.39414100327968;-6.12835554495182;-5.14230087749232;-6.57784834550136;-2.39414100327968;-5.63815572471545;-2.05212085995401;63
"19980611";66.2;10.8;12.9;11.9;11.9;10.4;6;5;6;7;8;-4.33012701892219;2.5;-5.14230087749232;6.12835554495182;-5;8.66025403784438;-4.5;7.79422863405995;-3.85672565811924;4.59626665871387;69.2
"19980612";67.4;9.4;13.6;15.2;15.6;13.2;1;7;7;7;8;-1.96961550602442;0.347296355333861;-2.29813332935693;1.92836282905962;-6.06217782649107;3.5;-9.18485099360515e-16;5;-2.59807621135332;-1.5;66.2
"19980613";67.4;11.5;12.9;14.9;19.1;16.8;8;8;8;7;7;2.44929359829471e-16;-4;-1.21553724366851;-6.89365427108546;-2.73616114660535;-7.51754096628727;-7;-8.57252759403147e-16;-4.69846310392954;1.71010071662834;67.4
"19980614";70.2;12.3;15.2;17.3;16.4;14.9;7;7;7;7;7;-2.59807621135332;-1.5;-3.93923101204883;0.694592710667722;-4.92403876506104;-0.868240888334654;-6.89365427108546;-1.21553724366851;-2.95442325903662;-0.520944533000792;67.4
"19980615";85.8;12.6;14;15;17;16.6;8;8;7;3;2;-3.46410161513775;2;-3.06417777247591;2.57115043874616;-5.36231110183285;4.49951326780577;-1.21553724366851;6.89365427108546;-2.05212085995402;5.63815572471545;70.2
"19980616";84.6;9.4;14.8;18.3;19.1;18.2;2;3;4;5;2;-0.984807753012208;-0.173648177666931;-1.87938524157182;0.684040286651337;-3;-3.67394039744206e-16;-1.92836282905962;2.29813332935693;0.694592710667722;3.93923101204883;85.8
"19980617";104;9.8;15.7;19.6;21.2;20.6;7;6;6;6;3;-0.866025403784439;0.5;6.12323399573677e-17;-1;-3;-3.67394039744206e-16;-2.81907786235772;-1.02606042997701;-3.75877048314363;-1.36808057330268;84.6
"19980618";91.4;13.3;17.3;21.2;23.8;23.7;7;5;4;2;5;-0.939692620785908;-0.342020143325669;-2.81907786235773;1.02606042997701;-2.81907786235772;-1.02606042997701;-2.59807621135332;-1.5;-0.642787609686539;0.766044443118978;104
"19980619";115.2;14.8;22.9;27.3;29.7;29.5;5;5;5;6;6;2.59807621135332;-1.5;2;-3.46410161513775;2;-3.46410161513775;0.694592710667722;-3.93923101204883;2;-3.46410161513775;91.4
"19980620";151.2;18.8;26;32.7;35.1;31.2;7;5;5;5;4;1.53208888623796;-1.28557521937308;3.06417777247591;-2.57115043874616;2.05212085995401;-5.63815572471545;-2.39414100327968;-6.57784834550136;-1.92836282905962;-2.29813332935693;115.2
"19980621";106.8;16.9;17.6;20.3;21.3;20.7;8;8;7;6;7;-1.87938524157182;0.684040286651337;1.92836282905962;2.29813332935693;-0.642787609686539;0.766044443118978;0.694592710667722;3.93923101204883;0.684040286651338;1.87938524157182;151.2
"19980622";85.6;13.8;17.6;20.8;22.1;19.2;5;5;6;6;5;-0.642787609686539;-0.766044443118978;-1.73205080756888;1;-2.81907786235773;1.02606042997701;-1.53208888623796;1.28557521937308;0.868240888334652;4.92403876506104;106.8
"19980623";92.6;12.4;18.4;21.8;24.1;22.8;4;5;5;5;6;0;0;-2;-2.44929359829471e-16;-1.96961550602442;0.347296355333861;-1.73205080756888;-1;-2.95442325903662;0.520944533000791;85.6
"19980624";88.4;14.2;19.2;23.2;23.9;20.7;1;1;4;4;7;-0.866025403784439;-0.5;-2.81907786235772;-1.02606042997701;-2;-3.46410161513775;-4.92403876506104;-0.868240888334654;-4.69846310392954;-1.71010071662834;92.6
"19980625";72.6;13.9;17.4;20.3;20.7;19.9;2;4;6;6;6;-1.87938524157182;-0.684040286651338;-2.59807621135332;1.5;-3.93923101204883;-0.694592710667723;-5.90884651807325;-1.04188906600158;-5;-6.12323399573677e-16;88.4
"19980626";69.2;13.6;19.1;19.7;20.3;18.7;5;6;7;7;7;-1.92836282905962;-2.29813332935693;-4.59626665871387;-3.85672565811924;-4.59626665871387;-3.85672565811924;-5.19615242270663;-3;-4.59626665871387;-3.85672565811924;72.6
"19980627";65.8;16;17.5;16.1;19.2;19.5;7;8;8;6;2;-4.49951326780578;-5.36231110183285;-5.14230087749231;-6.12835554495182;-3.06417777247591;-2.57115043874616;-5.63815572471545;-2.05212085995401;-4.92403876506104;-0.868240888334654;69.2
"19980628";68.4;12.1;17.2;18.7;20.5;19.2;1;5;6;6;7;-1;-1.22464679914735e-16;-3.93923101204883;-0.694592710667723;-3.93923101204883;-0.694592710667723;-4;-4.89858719658941e-16;-4;-4.89858719658941e-16;65.8
"19980629";58.4;12.2;15.5;17.3;18.3;17.7;7;7;8;8;8;-0.939692620785908;-0.342020143325669;-1.96961550602442;0.347296355333861;-3.06417777247591;2.57115043874616;-3.93923101204883;0.694592710667722;-2.59807621135332;1.5;68.4
"19980630";40.2;14.5;16.6;19.6;21.1;18.9;8;8;8;7;7;-1.5;-2.59807621135332;-3.06417777247591;-2.57115043874616;-3.46410161513775;-2;-3.75877048314363;-1.36808057330268;0.684040286651338;1.87938524157182;58.4
"19980701";83.8;15;18.9;19.8;20.3;20.4;8;8;8;8;7;1.53208888623796;1.28557521937308;3.75877048314363;1.36808057330267;4.92403876506104;0.868240888334652;6.89365427108546;1.21553724366851;5.63815572471545;2.05212085995401;40.2
"19980702";66.8;14.8;14;16;16.3;16;8;8;8;8;8;2.81907786235773;1.02606042997701;3.75877048314363;1.36808057330267;4.69846310392954;1.71010071662834;4.69846310392954;1.71010071662834;3.75877048314363;1.36808057330267;83.8
"19980703";89.4;14.5;15.9;17.8;18.4;17.8;7;6;7;6;5;2.5;4.33012701892219;2.5;4.33012701892219;2.05212085995401;5.63815572471545;1.71010071662834;4.69846310392954;-0.868240888334652;4.92403876506104;66.8
"19980704";81.6;12.4;16.1;18.6;20.2;18.2;8;7;8;4;5;-0.939692620785908;0.342020143325669;-1.02606042997701;2.81907786235772;-1.5;2.59807621135332;-2;3.46410161513775;1.04188906600158;5.90884651807325;89.4
"19980705";58.6;10.7;13.9;17.1;18.4;18.6;6;8;8;8;7;-0.939692620785908;0.342020143325669;-3;-3.67394039744206e-16;-2.81907786235773;1.02606042997701;-1.92836282905962;2.29813332935693;-0.684040286651339;1.87938524157182;81.6
"19980706";42.8;14.1;15.6;16.9;18;17.3;8;7;7;7;8;-1.92836282905962;2.29813332935693;-0.866025403784439;0.5;-1.96961550602442;0.347296355333861;-1.02606042997701;2.81907786235772;-0.347296355333861;1.96961550602442;58.6
"19980707";79;14.6;15.4;17.7;20;19.6;8;8;8;6;1;-0.766044443118978;0.642787609686539;0;0;1;1.73205080756888;-3.5;6.06217782649107;-0.868240888334652;4.92403876506104;42.8
"19980708";73.6;12.5;16.1;18.9;19.8;18.9;2;6;5;5;4;-1.28557521937308;1.53208888623796;-2.05212085995402;5.63815572471545;-0.868240888334652;4.92403876506104;-2.05212085995402;5.63815572471545;-0.694592710667721;3.93923101204883;79
"19980709";56.4;13.2;17.3;18.9;19.3;18.4;8;6;8;8;8;-2.29813332935693;-1.92836282905962;-3.06417777247591;-2.57115043874616;-4;-4.89858719658941e-16;-4.69846310392954;-1.71010071662834;-2.81907786235772;-1.02606042997701;73.6
"19980710";65.8;15.8;17.1;19.1;19.7;19.5;7;7;7;7;8;-3;-3.67394039744206e-16;-3.93923101204883;0.694592710667722;-3.93923101204883;-0.694592710667723;-4;-4.89858719658941e-16;-4;-4.89858719658941e-16;56.4
